state_fips,county_fips,census_year,pnsp_year,harvested_cropland_acres,group_acres,coverage,n_crop_groups,n_suppressed_crop_records,shannon_H,effective_n_crops,top1_share,top3_share,dominant_crop,stratum,high_input_acres,high_input_share,total_kg_high,insecticide_kg_high,neonic_kg_high,insecticide_kg_low,insecticide_g_per_acre_high,insecticide_g_per_acre_low,total_g_per_acre_high
48,395,2017,2018,82635.0,81195.0,0.982574,9,4,1.379587,3.973259,0.485732,0.878638,Hay & haylage,Hay & small grains,13745.0,0.169284,162360.1,3097.6,289.1,2650.7,37.485327,32.077207,1964.786108
48,397,2017,2018,19461.0,20954.0,1.076718,6,3,1.474164,4.367381,0.263243,0.752601,Wheat,Hay & small grains,15.0,0.000716,2791.8,89.1,0.3,53.2,4.578388,2.733672,143.456143
48,399,2017,2018,150214.0,147856.0,0.984302,7,6,1.171348,3.226338,0.468172,0.936222,Cotton,Southern row crops,69306.0,0.46874,197847.6,6912.2,339.3,6070.7,46.015684,40.413676,1317.10493
48,401,2017,2018,29841.0,29770.0,0.997621,6,2,0.0791,1.082313,0.988142,0.996742,Hay & haylage,Hay & small grains,262.0,0.008801,34361.7,210.2,4.0,210.2,7.044,7.044,1151.492912
48,409,2017,2018,209743.0,209826.0,1.000396,7,1,1.063513,2.89653,0.467154,0.969775,Cotton,Southern row crops,98052.0,0.467301,480348.7,22323.3,2854.3,18181.9,106.431681,86.686564,2290.177503
48,411,2017,2018,41361.0,40855.0,0.987766,5,1,1.127957,3.089337,0.376845,0.990625,Hay & haylage,Hay & small grains,10076.0,0.246628,18447.3,3112.3,57.6,1753.6,75.247214,42.397428,446.007108
48,413,2017,2018,13735.0,13651.0,0.993884,5,1,0.880077,2.411085,0.727786,0.945645,Cotton,Southern row crops,10005.0,0.732913,54521.1,1026.8,318.4,521.4,74.757918,37.961412,3969.501274
48,415,2017,2018,79013.0,74959.0,0.948692,4,4,0.401883,1.494636,0.89641,0.999613,Cotton,Southern row crops,67223.0,0.896797,197422.9,1368.8,449.5,761.9,17.323732,9.642717,2498.612886
48,417,2017,2018,12211.0,11003.0,0.901073,3,3,0.818632,2.267397,0.521131,1.0,Wheat,Hay & small grains,0.0,0.0,5888.6,909.8,2.8,893.1,74.506592,73.138973,482.237327
48,419,2017,2018,20457.0,20361.0,0.995307,4,2,0.086011,1.089818,0.985315,0.999853,Hay & haylage,Hay & small grains,299.0,0.014685,24555.0,267.2,21.4,105.1,13.061544,5.137606,1200.322628
48,421,2017,2018,242778.0,243275.0,1.002047,6,6,1.348093,3.850078,0.477649,0.864289,Corn,Corn / soybean,40929.0,0.168242,338598.2,37326.2,159.3,35739.9,153.746221,147.212268,1394.682385
48,423,2017,2018,49260.0,48094.0,0.97633,6,4,0.250677,1.284896,0.942571,0.998253,Hay & haylage,Hay & small grains,2726.0,0.056681,33272.7,720.4,5.5,705.4,14.624442,14.319935,675.45067
48,425,2017,2018,10890.0,10888.0,0.999816,3,1,0.160557,1.174165,0.962803,1.0,Hay & haylage,Hay & small grains,405.0,0.037197,1111.4,55.5,2.3,48.9,5.096419,4.490358,102.056933
48,427,2017,2018,40229.0,38720.0,0.96249,6,3,1.300904,3.672616,0.417407,0.85922,Sorghum,Southern row crops,5431.0,0.140263,38659.0,1625.1,8.3,1512.8,40.396232,37.604713,960.973427
48,433,2017,2018,32801.0,31995.0,0.975428,3,2,0.786464,2.195619,0.720331,1.0,Cotton,Southern row crops,23047.0,0.720331,28438.0,758.3,52.5,665.1,23.118198,20.276821,866.985763
48,437,2017,2018,189546.0,202345.0,1.067525,6,2,1.196542,3.308657,0.496172,0.918501,Cotton,Southern row crops,100765.0,0.497986,628350.7,18788.4,661.9,17442.5,99.123168,92.022517,3315.030125
48,439,2017,2018,19632.0,17128.0,0.872453,5,4,0.56592,1.761068,0.793087,0.998774,Hay & haylage,Hay & small grains,240.0,0.014012,10281.5,868.6,2.5,370.0,44.244091,18.846781,523.711288
48,441,2017,2018,73715.0,75054.0,1.018165,6,6,1.289513,3.631017,0.419018,0.932862,Wheat,Hay & small grains,18121.0,0.241439,70163.1,3207.8,96.8,2968.7,43.516245,40.272672,951.815777
48,445,2017,2018,269179.0,271855.0,1.009941,10,3,0.914042,2.494385,0.771455,0.912575,Cotton,Southern row crops,243167.0,0.894473,639650.4,8842.6,432.0,2833.9,32.850259,10.527939,2376.301272
48,447,2017,2018,55675.0,55176.0,0.991037,4,2,0.567705,1.764213,0.825214,0.999873,Wheat,Hay & small grains,2688.0,0.048717,13991.1,3721.5,8.0,3666.7,66.843287,65.859003,251.299506
48,449,2017,2018,27970.0,24355.0,0.870754,4,3,0.120592,1.128165,0.977705,0.999672,Hay & haylage,Hay & small grains,135.0,0.005543,17413.8,177.2,0.1,177.2,6.335359,6.335359,622.588488
48,451,2017,2018,92756.0,93092.0,1.003622,6,5,1.192316,3.294703,0.584121,0.908854,Cotton,Southern row crops,54890.0,0.589632,419214.5,8676.9,2340.9,4286.9,93.545431,46.216956,4519.540515
48,453,2017,2018,42351.0,41950.0,0.990532,8,4,1.399129,4.051669,0.393921,0.883528,Hay & haylage,Hay & small grains,3126.0,0.074517,85147.6,3355.7,124.4,2187.1,79.235437,51.642228,2010.521593
48,455,2017,2018,13138.0,13132.0,0.999543,5,3,0.131905,1.141,0.976165,0.998325,Hay & haylage,Hay & small grains,310.0,0.023606,8353.4,118.9,5.0,87.3,9.050084,6.644847,635.819759
48,457,2017,2018,13398.0,13355.0,0.996791,4,1,0.074338,1.077171,0.988544,0.998053,Hay & haylage,Hay & small grains,153.0,0.011456,6219.6,119.4,45.3,104.1,8.911778,7.769816,464.21854
48,459,2017,2018,26976.0,26957.0,0.999296,4,1,0.049301,1.050536,0.992729,0.999444,Hay & haylage,Hay & small grains,196.0,0.007271,23159.4,137.8,0.1,135.4,5.108244,5.019276,858.518683
48,461,2017,2018,40889.0,42019.0,1.027636,7,0,0.674573,1.963195,0.822699,0.966848,Cotton,Southern row crops,35017.0,0.833361,56484.8,1144.9,348.9,547.0,28.000196,13.377681,1381.417985
48,463,2017,2018,50121.0,51835.0,1.034197,10,1,1.88174,6.564921,0.292563,0.667773,Corn,Corn / soybean,13528.0,0.260982,125532.3,3157.8,367.7,1494.3,63.003531,29.81385,2504.584905
48,467,2017,2018,76390.0,74586.0,0.976384,4,3,0.115075,1.121957,0.979567,0.998914,Hay & haylage,Hay & small grains,1524.0,0.020433,44920.4,237.4,4.3,237.4,3.107737,3.107737,588.040319
48,469,2017,2018,72273.0,74943.0,1.036943,9,5,1.796308,6.027352,0.333894,0.658647,Corn,Corn / soybean,19762.0,0.263694,137236.3,12424.8,747.0,10147.9,171.914823,140.410665,1898.859879
48,471,2017,2018,21021.0,18682.0,0.88873,4,2,0.163382,1.177486,0.967723,0.999625,Hay & haylage,Hay & small grains,603.0,0.032277,66187.3,216.0,91.6,179.2,10.275439,8.524809,3148.627563
48,473,2017,2018,49002.0,46612.0,0.951226,8,3,1.247399,3.481278,0.62042,0.87205,Hay & haylage,Hay & small grains,10175.0,0.218291,123318.3,815.5,220.3,678.5,16.642178,13.846374,2516.597282
48,477,2017,2018,52761.0,52175.0,0.988893,4,2,0.059515,1.061321,0.990053,0.999847,Hay & haylage,Hay & small grains,473.0,0.009066,25643.5,1450.6,61.1,1117.0,27.493793,21.170941,486.031349
48,481,2017,2018,247197.0,240160.0,0.971533,10,3,1.635351,5.131257,0.335789,0.751628,Cotton,Southern row crops,112567.0,0.468717,440345.6,39893.5,3389.7,35620.2,161.383431,144.096409,1781.354952
48,483,2017,2018,42452.0,43766.0,1.030953,7,5,1.207419,3.344839,0.508477,0.939885,Hay & haylage,Hay & small grains,13292.0,0.303706,26152.6,675.9,20.8,128.5,15.921511,3.026948,616.051069
48,485,2017,2018,94893.0,96144.0,1.013183,7,4,1.17979,3.25369,0.580442,0.921815,Wheat,Hay & small grains,20282.0,0.210954,29007.3,763.9,15.8,224.4,8.05012,2.364769,305.684297
48,487,2017,2018,147126.0,147592.0,1.003167,11,5,1.399105,4.051572,0.434299,0.874627,Wheat,Hay & small grains,52451.0,0.355378,84257.1,1414.5,42.8,172.7,9.614208,1.173824,572.686677
48,489,2017,2018,181943.0,174198.0,0.957432,6,3,1.03067,2.802944,0.488324,0.981555,Sorghum,Southern row crops,70535.0,0.404913,172627.1,13182.8,100.8,12345.1,72.455659,67.85147,948.7977
48,491,2017,2018,192774.0,194255.0,1.007683,10,3,1.293771,3.646511,0.558148,0.872137,Corn,Corn / soybean,28775.0,0.14813,184805.2,10396.4,56.4,3369.0,53.930509,17.476423,958.662475
48,493,2017,2018,53513.0,53591.0,1.001458,9,2,1.349866,3.85691,0.572223,0.855909,Hay & haylage,Hay & small grains,4230.0,0.078931,60434.5,2959.8,251.5,1974.5,55.309925,36.897576,1129.342403
48,497,2017,2018,69072.0,68618.0,0.993427,7,3,0.491588,1.634911,0.883252,0.979728,Hay & haylage,Hay & small grains,2774.0,0.040427,18285.8,1038.9,46.3,856.9,15.040827,12.405895,264.735349
48,499,2017,2018,46980.0,46147.0,0.982269,5,3,0.128422,1.137033,0.976185,0.999047,Hay & haylage,Hay & small grains,1071.0,0.023208,25327.8,538.7,5.9,521.0,11.466582,11.089825,539.118774
48,501,2017,2018,169756.0,167177.0,0.984808,9,2,1.318333,3.737187,0.586504,0.874983,Cotton,Southern row crops,129826.0,0.776578,337660.3,4918.2,194.9,1912.0,28.972172,11.263225,1989.091991
48,503,2017,2018,30912.0,30837.0,0.997574,5,1,0.796117,2.216917,0.605993,0.99413,Wheat,Hay & small grains,958.0,0.031067,15590.6,4274.7,7.7,4229.2,138.286102,136.814182,504.354296
48,507,2017,2018,40908.0,39946.0,0.976484,8,4,1.693669,5.439399,0.308466,0.689956,Wheat,Hay & small grains,8834.0,0.221149,54276.0,3032.8,230.2,2660.6,74.137088,65.038623,1326.782048
49,1,2017,2018,37496.0,36770.0,0.980638,3,6,0.390661,1.477957,0.868208,1.0,Hay & haylage,Hay & small grains,4.0,0.000109,5349.8,2673.8,0.0,2404.4,71.30894,64.124173,142.676552
49,3,2017,2018,154321.0,155339.0,1.006597,10,6,1.307799,3.698024,0.413882,0.905561,Hay & haylage,Hay & small grains,2353.0,0.015148,70481.5,4418.0,16.5,3459.3,28.628638,22.416262,456.720083
49,5,2017,2018,116796.0,117197.0,1.003433,9,6,1.164608,3.204667,0.629991,0.885372,Hay & haylage,Hay & small grains,715.0,0.006101,44446.7,4368.7,10.7,3321.2,37.404534,28.435905,380.549848
49,13,2017,2018,59527.0,59316.0,0.996455,5,4,0.330538,1.391717,0.905169,0.999309,Hay & haylage,Hay & small grains,41.0,0.000691,17740.2,2634.9,0.1,1196.0,44.263947,20.091723,298.019386
49,15,2017,2018,21370.0,20132.0,0.942068,4,4,0.062112,1.064081,0.989817,0.999255,Hay & haylage,Hay & small grains,15.0,0.000745,7042.5,1588.7,0.0,675.6,74.342536,31.614413,329.550772
49,17,2017,2018,13013.0,12858.0,0.988089,3,3,0.03863,1.039385,0.994167,1.0,Hay & haylage,Hay & small grains,14.0,0.001089,2535.1,1318.2,0.0,1165.2,101.298701,89.541228,194.812879
49,21,2017,2018,65182.0,64885.0,0.995444,5,5,0.323296,1.381674,0.915728,0.999152,Hay & haylage,Hay & small grains,55.0,0.000848,11258.8,5434.9,0.0,4845.6,83.380381,74.339542,172.728667
49,23,2017,2018,27013.0,26417.0,0.977937,4,4,0.809174,2.246051,0.735322,0.98236,Hay & haylage,Hay & small grains,0.0,0.0,10503.8,2692.3,0.0,2722.9,99.666827,100.799615,388.842409
49,27,2017,2018,112567.0,112608.0,1.000364,9,1,0.984667,2.67692,0.725153,0.912369,Hay & haylage,Hay & small grains,0.0,0.0,35530.5,10852.9,0.0,11082.4,96.412803,98.451589,315.638686
49,29,2017,2018,12636.0,12579.0,0.995489,5,4,0.48269,1.620428,0.867319,0.995707,Hay & haylage,Hay & small grains,4.0,0.000318,5259.7,752.1,0.0,553.7,59.520418,43.819247,416.24723
49,31,2017,2018,11308.0,10978.0,0.970817,3,3,0.149567,1.161331,0.970122,1.0,Hay & haylage,Hay & small grains,0.0,0.0,1805.1,945.2,0.0,835.4,83.586841,73.876901,159.63035
49,33,2017,2018,41118.0,40706.0,0.98998,2,3,0.001229,1.00123,0.999877,1.0,Hay & haylage,Hay & small grains,5.0,0.000123,7550.8,1195.4,0.0,872.8,29.072426,21.226713,183.637336
49,37,2017,2018,44614.0,44315.0,0.993298,5,5,0.671307,1.956793,0.78285,0.995036,Wheat,Hay & small grains,220.0,0.004964,18002.3,452.8,0.2,206.7,10.14928,4.633075,403.51235
49,39,2017,2018,57963.0,56300.0,0.971309,7,5,0.421417,1.524119,0.909627,0.973464,Hay & haylage,Hay & small grains,208.0,0.003694,20728.8,6257.9,3.1,6340.3,107.963701,109.385298,357.621241
49,41,2017,2018,40129.0,39063.0,0.973436,6,4,0.522612,1.686427,0.803292,0.998106,Hay & haylage,Hay & small grains,74.0,0.001894,13816.5,4279.2,0.2,4350.5,106.636099,108.412868,344.302126
49,43,2017,2018,18616.0,18502.0,0.993876,2,5,0.005409,1.005424,0.999351,1.0,Hay & haylage,Hay & small grains,12.0,0.000649,2515.3,564.8,0.1,232.3,30.339493,12.478513,135.114955
49,45,2017,2018,16663.0,15323.0,0.919582,3,5,0.212004,1.236153,0.947791,1.0,Hay & haylage,Hay & small grains,24.0,0.001566,7461.8,839.1,0.2,625.0,50.357079,37.508252,447.806517
49,47,2017,2018,47696.0,47601.0,0.998008,8,0,0.428037,1.534243,0.893154,0.988509,Hay & haylage,Hay & small grains,117.0,0.002458,16957.9,2496.8,0.2,1080.7,52.348205,22.658085,355.541345
49,49,2017,2018,73397.0,72198.0,0.983664,9,2,1.292649,3.642424,0.541913,0.874249,Hay & haylage,Hay & small grains,7013.0,0.097136,29927.6,5234.4,5.9,5726.7,71.316266,78.023625,407.749636
49,55,2017,2018,13336.0,13259.0,0.994226,6,2,0.155087,1.167759,0.972773,0.995173,Hay & haylage,Hay & small grains,151.0,0.011388,2594.9,1442.7,0.0,1274.8,108.180864,95.590882,194.578584
49,57,2017,2018,22238.0,22176.0,0.997212,7,4,0.925297,2.522618,0.731692,0.929879,Hay & haylage,Hay & small grains,1620.0,0.073052,10831.7,1326.8,1.6,1026.9,59.663639,46.177714,487.080673
50,1,2017,2018,95175.0,94834.0,0.996417,8,3,0.771579,2.163178,0.733809,0.982475,Hay & haylage,Hay & small grains,1193.0,0.01258,51114.9,1649.2,36.0,1778.6,17.32808,18.687681,537.062254
50,5,2017,2018,27958.0,27572.0,0.986194,5,4,0.457881,1.580721,0.854164,0.995104,Hay & haylage,Hay & small grains,244.0,0.00885,7667.9,428.3,8.9,453.8,15.319408,16.23149,274.264969
50,7,2017,2018,22188.0,21848.0,0.984676,7,2,0.756412,2.130618,0.782818,0.958074,Hay & haylage,Hay & small grains,860.0,0.039363,8813.5,559.1,32.8,634.0,25.198305,28.574004,397.219218
50,11,2017,2018,76834.0,76645.0,0.99754,6,2,0.699729,2.013207,0.644713,0.995251,Hay & haylage,Hay & small grains,365.0,0.004762,40037.6,311.9,6.7,358.3,4.059401,4.6633,521.092225
50,13,2017,2018,11510.0,11213.0,0.974196,5,6,0.5828,1.791046,0.782841,0.996165,Hay & haylage,Hay & small grains,147.0,0.01311,7160.3,462.8,9.1,487.8,40.208514,42.380539,622.093831
50,15,2017,2018,12307.0,11688.0,0.949703,5,2,0.570844,1.76976,0.786875,0.996663,Hay & haylage,Hay & small grains,130.0,0.011123,2499.4,51.4,4.8,68.1,4.176485,5.533436,203.087674
50,17,2017,2018,29133.0,28958.0,0.993993,5,4,0.529082,1.697373,0.833518,0.993888,Hay & haylage,Hay & small grains,596.0,0.020582,11938.7,563.5,40.4,620.3,19.342327,21.292006,409.799883
50,19,2017,2018,52626.0,51356.0,0.975867,5,2,0.585992,1.796773,0.74116,0.998968,Hay & haylage,Hay & small grains,106.0,0.002064,14335.5,244.5,4.5,262.6,4.645992,4.989929,272.403375
50,21,2017,2018,27516.0,27038.0,0.982628,5,4,0.568733,1.766027,0.804941,0.993602,Hay & haylage,Hay & small grains,483.0,0.017864,9167.2,523.7,12.0,558.3,19.032563,20.290013,333.158889
50,23,2017,2018,17826.0,17415.0,0.976944,6,4,0.591784,1.80721,0.821303,0.983922,Hay & haylage,Hay & small grains,435.0,0.024978,6002.5,251.9,14.1,283.3,14.131045,15.892517,336.727252
50,25,2017,2018,11944.0,11757.0,0.984344,5,1,0.800148,2.225871,0.742536,0.96989,Hay & haylage,Hay & small grains,938.0,0.079782,12418.0,1579.4,40.8,1690.1,132.233758,141.502009,1039.685198
50,27,2017,2018,18808.0,18505.0,0.98389,5,1,0.444431,1.559603,0.883437,0.98649,Hay & haylage,Hay & small grains,459.0,0.024804,7370.7,737.2,17.9,795.9,39.196087,42.317099,391.891748
51,1,2017,2018,56237.0,61468.0,1.093017,9,3,1.284507,3.612885,0.481714,0.918169,Soybeans,Corn / soybean,2418.0,0.039338,112043.6,1126.8,0.2,1333.2,20.036631,23.706812,1992.346676
51,3,2017,2018,40382.0,39730.0,0.983854,7,2,0.682162,1.97815,0.818953,0.951548,Hay & haylage,Hay & small grains,2262.0,0.056934,11266.6,242.9,2.1,112.2,6.015056,2.778466,279.000545
51,7,2017,2018,28297.0,30146.0,1.065343,10,2,1.391348,4.020266,0.371525,0.90745,Soybeans,Corn / soybean,443.0,0.014695,35183.1,545.4,15.9,115.9,19.274128,4.095841,1243.350885
51,9,2017,2018,12909.0,12311.0,0.953676,4,5,0.013699,1.013793,0.998375,0.999756,Hay & haylage,Hay & small grains,20.0,0.001625,2828.8,84.5,0.9,64.5,6.545821,4.996514,219.133938
51,11,2017,2018,17294.0,17790.0,1.02868,7,2,0.760015,2.138308,0.796908,0.940697,Hay & haylage,Hay & small grains,241.0,0.013547,9835.5,209.2,6.9,118.5,12.096681,6.852087,568.723257
51,15,2017,2018,95603.0,96026.0,1.004425,12,3,1.123808,3.076548,0.555485,0.949889,Hay & haylage,Hay & small grains,352.0,0.003666,40232.2,776.1,1.1,82.8,8.117946,0.866082,420.825706
51,19,2017,2018,52252.0,52174.0,0.998507,10,0,0.521447,1.684463,0.888335,0.962951,Hay & haylage,Hay & small grains,306.0,0.005865,17513.0,751.6,14.2,716.5,14.384138,13.712394,335.164204
51,21,2017,2018,13129.0,12774.0,0.972961,2,4,0.133319,1.142614,0.970409,1.0,Hay & haylage,Hay & small grains,0.0,0.0,3646.2,43.5,0.0,15.0,3.313276,1.142509,277.721075
51,23,2017,2018,23696.0,23485.0,0.991096,6,3,0.593086,1.809565,0.840877,0.976538,Hay & haylage,Hay & small grains,310.0,0.0132,10748.7,889.5,21.8,824.8,37.537981,34.807562,453.608204
51,25,2017,2018,20945.0,21266.0,1.015326,9,3,1.309471,3.704213,0.519233,0.894997,Soybeans,Corn / soybean,2581.0,0.121367,102434.6,2049.3,224.2,1700.0,97.841967,81.164956,4890.646932
51,29,2017,2018,21685.0,21955.0,1.012451,7,1,0.805598,2.238034,0.766021,0.952448,Hay & haylage,Hay & small grains,139.0,0.006331,6712.8,152.3,1.3,71.6,7.023288,3.301822,309.559603
51,31,2017,2018,34312.0,34076.0,0.993122,7,6,0.89859,2.456137,0.732069,0.932739,Hay & haylage,Hay & small grains,179.0,0.005253,18958.8,362.0,8.2,152.7,10.550245,4.450338,552.541385
51,33,2017,2018,39744.0,44042.0,1.108142,9,4,1.305315,3.688852,0.484333,0.885019,Soybeans,Corn / soybean,584.0,0.01326,76584.5,2191.4,31.4,1320.3,55.137882,33.220109,1926.944948
51,35,2017,2018,27536.0,27843.0,1.011149,6,2,0.519737,1.681585,0.868441,0.981037,Hay & haylage,Hay & small grains,2626.0,0.094315,14796.8,65.2,0.0,518.4,2.367809,18.826264,537.361999
51,36,2017,2018,19957.0,20308.0,1.017588,6,3,1.131839,3.101354,0.458095,0.975773,Soybeans,Corn / soybean,124.0,0.006106,36484.5,644.6,8.5,764.9,32.299444,38.327404,1828.155534
51,37,2017,2018,33746.0,33927.0,1.005364,10,2,1.232846,3.43098,0.501223,0.902143,Hay & haylage,Hay & small grains,834.0,0.024582,37346.1,637.7,38.4,395.0,18.897054,11.705091,1106.682273
51,43,2017,2018,20939.0,20361.0,0.972396,7,3,0.886535,2.426707,0.703649,0.976327,Hay & haylage,Hay & small grains,430.0,0.021119,16034.6,277.9,1.8,87.7,13.271885,4.188357,765.77678
51,47,2017,2018,51759.0,50584.0,0.977299,9,2,1.158582,3.185413,0.517594,0.969081,Hay & haylage,Hay & small grains,99.0,0.001957,31523.7,404.5,0.4,51.6,7.815066,0.996928,609.047702
51,49,2017,2018,12365.0,11676.0,0.944278,5,5,0.762667,2.143986,0.769185,0.968482,Hay & haylage,Hay & small grains,18.0,0.001542,9689.1,229.2,1.9,89.7,18.536191,7.254347,783.59078
51,53,2017,2018,37849.0,39901.0,1.054215,8,6,1.524704,4.593784,0.450289,0.815343,Soybeans,Corn / soybean,3971.0,0.099521,102745.8,3042.2,206.2,2745.4,80.377289,72.535602,2714.6239
51,61,2017,2018,68423.0,67955.0,0.99316,9,8,1.088575,2.97004,0.637657,0.952233,Hay & haylage,Hay & small grains,955.0,0.014053,38755.8,615.7,7.5,481.0,8.998436,7.0298,566.414802
51,63,2017,2018,26818.0,24316.0,0.906704,5,1,0.339357,1.404045,0.920176,0.992474,Hay & haylage,Hay & small grains,499.0,0.020521,5615.0,66.0,0.0,165.3,2.461034,6.163771,209.374301
51,67,2017,2018,59194.0,59838.0,1.010879,11,2,1.22623,3.408356,0.57166,0.925516,Hay & haylage,Hay & small grains,1221.0,0.020405,54171.1,1029.0,33.2,950.1,17.383519,16.050613,915.145116
51,69,2017,2018,37819.0,37770.0,0.998704,8,2,1.144114,3.139657,0.637834,0.890601,Hay & haylage,Hay & small grains,4673.0,0.123723,141016.3,11258.3,309.2,11482.8,297.688992,303.625162,3728.715725
51,73,2017,2018,13368.0,13234.0,0.989976,6,3,1.070845,2.917844,0.461387,0.965241,Soybeans,Corn / soybean,20.0,0.001511,28903.5,617.1,9.5,668.8,46.162478,50.029922,2162.140934
51,75,2017,2018,18685.0,19914.0,1.065775,7,0,1.247169,3.480476,0.515467,0.878628,Hay & haylage,Hay & small grains,154.0,0.007733,19433.7,346.0,2.2,109.7,18.517527,5.87102,1040.069575
51,81,2017,2018,29694.0,30164.0,1.015828,9,5,1.50778,4.516692,0.376774,0.839776,Soybeans,Corn / soybean,14970.0,0.496287,79812.5,5686.2,489.9,6217.6,191.493231,209.389102,2687.832559
51,83,2017,2018,38739.0,40033.0,1.033403,10,1,1.196058,3.307054,0.590163,0.900632,Hay & haylage,Hay & small grains,2096.0,0.052357,65476.6,1090.0,104.0,756.6,28.13702,19.530705,1690.198508
51,85,2017,2018,57162.0,61779.0,1.08077,10,2,1.400635,4.057777,0.464349,0.860114,Soybeans,Corn / soybean,1170.0,0.018938,57604.8,912.6,0.5,73.7,15.965152,1.289318,1007.746405
51,91,2017,2018,10685.0,10409.0,0.974169,4,4,0.108106,1.114166,0.980209,0.99952,Hay & haylage,Hay & small grains,38.0,0.003651,2328.9,73.2,1.1,43.7,6.850725,4.089846,217.959757
51,93,2017,2018,48833.0,52454.0,1.074151,9,3,1.613671,5.02121,0.318717,0.777882,Soybeans,Corn / soybean,17994.0,0.343043,144092.7,8447.0,738.0,9260.0,172.97729,189.625868,2950.723896
51,97,2017,2018,30644.0,32447.0,1.058837,7,2,1.118448,3.060101,0.479058,0.939964,Soybeans,Corn / soybean,310.0,0.009554,64132.4,642.3,0.0,692.5,20.960057,22.598225,2092.820781
51,99,2017,2018,11927.0,11516.0,0.96554,3,5,1.093922,2.985961,0.375999,1.0,Soybeans,Corn / soybean,0.0,0.0,17524.2,170.8,0.2,257.6,14.320449,21.598055,1469.28817
51,101,2017,2018,24648.0,26268.0,1.065725,7,5,1.258946,3.521709,0.416476,0.897975,Soybeans,Corn / soybean,46.0,0.001751,64040.3,680.5,1.4,828.9,27.608731,33.629503,2598.19458
51,103,2017,2018,10819.0,11572.0,1.0696,5,3,1.108299,3.029202,0.443571,0.9313,Corn,Corn / soybean,15.0,0.001296,15109.6,148.4,0.0,148.9,13.71661,13.762825,1396.580091
51,105,2017,2018,19095.0,19043.0,0.997277,7,5,0.340566,1.405743,0.920811,0.991335,Hay & haylage,Hay & small grains,279.0,0.014651,7054.7,134.7,9.5,37.3,7.054203,1.953391,369.452736
51,107,2017,2018,51099.0,48111.0,0.941525,9,4,1.13272,3.104089,0.612001,0.940242,Hay & haylage,Hay & small grains,1393.0,0.028954,27448.4,469.9,5.3,378.6,9.195875,7.409147,537.161197
51,109,2017,2018,21337.0,21714.0,1.017669,7,4,1.013824,2.756119,0.657088,0.940361,Hay & haylage,Hay & small grains,161.0,0.007415,16593.4,330.4,1.2,121.2,15.484839,5.680274,777.681961
51,111,2017,2018,19360.0,20339.0,1.050568,9,1,1.313478,3.719088,0.54516,0.867004,Hay & haylage,Hay & small grains,2590.0,0.127342,30879.4,536.1,59.4,322.7,27.691116,16.668388,1595.010331
