compound,biota_group,use_2018_Mkg_high,use_2018_Mkg_low,n_studies,n_tests,tier,tier_generous,tier_label,cas_resolution,n_cas_matched
PRIMISULFURON,Mycorrhizal fungi,0.005803,0.0012636,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
PRIMISULFURON,Soil bacteria & protozoa,0.005803,0.0012636,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
MESOSULFURON,Earthworms & potworms,0.0054794,0.002801,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
MESOSULFURON,Springtails & soil mites,0.0054794,0.002801,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
MESOSULFURON,Mycorrhizal fungi,0.0054794,0.002801,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
MESOSULFURON,Soil bacteria & protozoa,0.0054794,0.002801,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
ETHABOXAM,Earthworms & potworms,0.0048888000000000004,0.0044072,,,,,CAS unresolved,unresolved,0
ETHABOXAM,Springtails & soil mites,0.0048888000000000004,0.0044072,,,,,CAS unresolved,unresolved,0
ETHABOXAM,Mycorrhizal fungi,0.0048888000000000004,0.0044072,,,,,CAS unresolved,unresolved,0
ETHABOXAM,Soil bacteria & protozoa,0.0048888000000000004,0.0044072,,,,,CAS unresolved,unresolved,0
HALAUXIFEN,Earthworms & potworms,0.0047858,0.002077,,,,,CAS unresolved,unresolved,0
HALAUXIFEN,Springtails & soil mites,0.0047858,0.002077,,,,,CAS unresolved,unresolved,0
HALAUXIFEN,Mycorrhizal fungi,0.0047858,0.002077,,,,,CAS unresolved,unresolved,0
HALAUXIFEN,Soil bacteria & protozoa,0.0047858,0.002077,,,,,CAS unresolved,unresolved,0
NEEM OIL,Earthworms & potworms,0.0046869,0.0046869,0.0,0.0,0.0,0.0,No record,dtxsid,1
NEEM OIL,Springtails & soil mites,0.0046869,0.0046869,0.0,0.0,0.0,0.0,No record,dtxsid,1
NEEM OIL,Mycorrhizal fungi,0.0046869,0.0046869,0.0,0.0,0.0,0.0,No record,dtxsid,1
NEEM OIL,Soil bacteria & protozoa,0.0046869,0.0046869,0.0,0.0,0.0,0.0,No record,dtxsid,1
CYDIA POMONELLA,Earthworms & potworms,0.004471,0.0045675,,,,,CAS unresolved,unresolved,0
CYDIA POMONELLA,Springtails & soil mites,0.004471,0.0045675,,,,,CAS unresolved,unresolved,0
CYDIA POMONELLA,Mycorrhizal fungi,0.004471,0.0045675,,,,,CAS unresolved,unresolved,0
CYDIA POMONELLA,Soil bacteria & protozoa,0.004471,0.0045675,,,,,CAS unresolved,unresolved,0
METALAXYL,Earthworms & potworms,0.004229,0.0026894,2.0,4.0,2.0,4.0,"Lab, in soil, acute (<=14 d)",dtxsid+name_family(3),4
METALAXYL,Springtails & soil mites,0.004229,0.0026894,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(3),4
METALAXYL,Mycorrhizal fungi,0.004229,0.0026894,1.0,1.0,0.0,3.0,No record,dtxsid+name_family(3),4
METALAXYL,Soil bacteria & protozoa,0.004229,0.0026894,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(3),4
ETOXAZOLE,Earthworms & potworms,0.004192100000000001,0.0029785,0.0,0.0,0.0,0.0,No record,dtxsid,1
ETOXAZOLE,Springtails & soil mites,0.004192100000000001,0.0029785,0.0,0.0,0.0,0.0,No record,dtxsid,1
ETOXAZOLE,Mycorrhizal fungi,0.004192100000000001,0.0029785,0.0,0.0,0.0,0.0,No record,dtxsid,1
ETOXAZOLE,Soil bacteria & protozoa,0.004192100000000001,0.0029785,0.0,0.0,0.0,0.0,No record,dtxsid,1
FLUDIOXONIL,Earthworms & potworms,0.0041147,0.0023273,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(10),11
FLUDIOXONIL,Springtails & soil mites,0.0041147,0.0023273,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(10),11
FLUDIOXONIL,Mycorrhizal fungi,0.0041147,0.0023273,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(10),11
FLUDIOXONIL,Soil bacteria & protozoa,0.0041147,0.0023273,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(10),11
FENAMIDONE,Earthworms & potworms,0.0040301,0.0024705,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
FENAMIDONE,Springtails & soil mites,0.0040301,0.0024705,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
FENAMIDONE,Mycorrhizal fungi,0.0040301,0.0024705,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
FENAMIDONE,Soil bacteria & protozoa,0.0040301,0.0024705,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
FENHEXAMID,Earthworms & potworms,0.0039051000000000003,0.0038691000000000003,0.0,0.0,0.0,0.0,No record,dtxsid,1
FENHEXAMID,Springtails & soil mites,0.0039051000000000003,0.0038691000000000003,0.0,0.0,0.0,0.0,No record,dtxsid,1
FENHEXAMID,Mycorrhizal fungi,0.0039051000000000003,0.0038691000000000003,0.0,0.0,0.0,0.0,No record,dtxsid,1
FENHEXAMID,Soil bacteria & protozoa,0.0039051000000000003,0.0038691000000000003,0.0,0.0,0.0,0.0,No record,dtxsid,1
FLORPYRAUXIFEN,Earthworms & potworms,0.0038972,0.0034684,,,,,CAS unresolved,unresolved,0
FLORPYRAUXIFEN,Springtails & soil mites,0.0038972,0.0034684,,,,,CAS unresolved,unresolved,0
FLORPYRAUXIFEN,Mycorrhizal fungi,0.0038972,0.0034684,,,,,CAS unresolved,unresolved,0
FLORPYRAUXIFEN,Soil bacteria & protozoa,0.0038972,0.0034684,,,,,CAS unresolved,unresolved,0
TRALKOXYDIM,Earthworms & potworms,0.003448,0.0005578,0.0,0.0,0.0,0.0,No record,dtxsid,1
TRALKOXYDIM,Springtails & soil mites,0.003448,0.0005578,0.0,0.0,0.0,0.0,No record,dtxsid,1
TRALKOXYDIM,Mycorrhizal fungi,0.003448,0.0005578,0.0,0.0,0.0,0.0,No record,dtxsid,1
TRALKOXYDIM,Soil bacteria & protozoa,0.003448,0.0005578,0.0,0.0,0.0,0.0,No record,dtxsid,1
NAPHTHYLACETIC ACID,Earthworms & potworms,0.0033879,0.0036304,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(7),8
NAPHTHYLACETIC ACID,Springtails & soil mites,0.0033879,0.0036304,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(7),8
NAPHTHYLACETIC ACID,Mycorrhizal fungi,0.0033879,0.0036304,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(7),8
NAPHTHYLACETIC ACID,Soil bacteria & protozoa,0.0033879,0.0036304,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(7),8
CYCLOATE,Earthworms & potworms,0.0032274,3e-07,1.0,1.0,0.0,1.0,No record,dtxsid,1
CYCLOATE,Springtails & soil mites,0.0032274,3e-07,0.0,0.0,0.0,0.0,No record,dtxsid,1
CYCLOATE,Mycorrhizal fungi,0.0032274,3e-07,0.0,0.0,0.0,0.0,No record,dtxsid,1
CYCLOATE,Soil bacteria & protozoa,0.0032274,3e-07,0.0,0.0,0.0,0.0,No record,dtxsid,1
FIPRONIL,Earthworms & potworms,0.0032099,0.0018517,2.0,3.0,2.0,3.0,"Lab, in soil, acute (<=14 d)",dtxsid+name_family(5),6
FIPRONIL,Springtails & soil mites,0.0032099,0.0018517,3.0,5.0,3.0,4.0,"Lab, in soil, chronic (>14 d)",dtxsid+name_family(5),6
FIPRONIL,Mycorrhizal fungi,0.0032099,0.0018517,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(5),6
FIPRONIL,Soil bacteria & protozoa,0.0032099,0.0018517,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(5),6
GIBBERELLIC ACID,Earthworms & potworms,0.0031785,0.0032581,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
GIBBERELLIC ACID,Springtails & soil mites,0.0031785,0.0032581,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
GIBBERELLIC ACID,Mycorrhizal fungi,0.0031785,0.0032581,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
GIBBERELLIC ACID,Soil bacteria & protozoa,0.0031785,0.0032581,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
DESMEDIPHAM,Earthworms & potworms,0.0031334,0.0025719000000000002,0.0,0.0,0.0,0.0,No record,dtxsid,1
DESMEDIPHAM,Springtails & soil mites,0.0031334,0.0025719000000000002,0.0,0.0,0.0,0.0,No record,dtxsid,1
DESMEDIPHAM,Mycorrhizal fungi,0.0031334,0.0025719000000000002,0.0,0.0,0.0,0.0,No record,dtxsid,1
DESMEDIPHAM,Soil bacteria & protozoa,0.0031334,0.0025719000000000002,0.0,0.0,0.0,0.0,No record,dtxsid,1
PHENMEDIPHAM,Earthworms & potworms,0.0031334,0.0025719000000000002,6.0,26.0,3.0,3.0,"Lab, in soil, chronic (>14 d)",dtxsid+name_family(1),2
PHENMEDIPHAM,Springtails & soil mites,0.0031334,0.0025719000000000002,3.0,10.0,3.0,3.0,"Lab, in soil, chronic (>14 d)",dtxsid+name_family(1),2
PHENMEDIPHAM,Mycorrhizal fungi,0.0031334,0.0025719000000000002,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
PHENMEDIPHAM,Soil bacteria & protozoa,0.0031334,0.0025719000000000002,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
DICLOSULAM,Earthworms & potworms,0.0029985,0.0027945,0.0,0.0,0.0,0.0,No record,dtxsid,1
DICLOSULAM,Springtails & soil mites,0.0029985,0.0027945,0.0,0.0,0.0,0.0,No record,dtxsid,1
DICLOSULAM,Mycorrhizal fungi,0.0029985,0.0027945,0.0,0.0,0.0,0.0,No record,dtxsid,1
DICLOSULAM,Soil bacteria & protozoa,0.0029985,0.0027945,0.0,0.0,0.0,0.0,No record,dtxsid,1
CHROMOBACTERIUM SUBTSUGAE,Earthworms & potworms,0.0027432,0.0005242000000000001,,,,,CAS unresolved,unresolved,0
CHROMOBACTERIUM SUBTSUGAE,Springtails & soil mites,0.0027432,0.0005242000000000001,,,,,CAS unresolved,unresolved,0
CHROMOBACTERIUM SUBTSUGAE,Mycorrhizal fungi,0.0027432,0.0005242000000000001,,,,,CAS unresolved,unresolved,0
CHROMOBACTERIUM SUBTSUGAE,Soil bacteria & protozoa,0.0027432,0.0005242000000000001,,,,,CAS unresolved,unresolved,0
BENSULFURON,Earthworms & potworms,0.0027312,0.0017456,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
BENSULFURON,Springtails & soil mites,0.0027312,0.0017456,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
BENSULFURON,Mycorrhizal fungi,0.0027312,0.0017456,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
BENSULFURON,Soil bacteria & protozoa,0.0027312,0.0017456,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
BISPYRIBAC,Earthworms & potworms,0.0026782,0.0021654,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
BISPYRIBAC,Springtails & soil mites,0.0026782,0.0021654,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
BISPYRIBAC,Mycorrhizal fungi,0.0026782,0.0021654,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
BISPYRIBAC,Soil bacteria & protozoa,0.0026782,0.0021654,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
PENOXSULAM,Earthworms & potworms,0.0025339,0.0020986,0.0,0.0,0.0,0.0,No record,dtxsid,1
PENOXSULAM,Springtails & soil mites,0.0025339,0.0020986,0.0,0.0,0.0,0.0,No record,dtxsid,1
PENOXSULAM,Mycorrhizal fungi,0.0025339,0.0020986,0.0,0.0,0.0,0.0,No record,dtxsid,1
PENOXSULAM,Soil bacteria & protozoa,0.0025339,0.0020986,0.0,0.0,0.0,0.0,No record,dtxsid,1
PYRAFLUFEN ETHYL,Earthworms & potworms,0.0024274,0.000676,1.0,1.0,0.0,2.0,No record,dtxsid,1
PYRAFLUFEN ETHYL,Springtails & soil mites,0.0024274,0.000676,0.0,0.0,0.0,0.0,No record,dtxsid,1
PYRAFLUFEN ETHYL,Mycorrhizal fungi,0.0024274,0.000676,0.0,0.0,0.0,0.0,No record,dtxsid,1
PYRAFLUFEN ETHYL,Soil bacteria & protozoa,0.0024274,0.000676,0.0,0.0,0.0,0.0,No record,dtxsid,1
PYDIFLUMETOFEN,Earthworms & potworms,0.0022093,0.0016266,,,,,CAS unresolved,unresolved,0
PYDIFLUMETOFEN,Springtails & soil mites,0.0022093,0.0016266,,,,,CAS unresolved,unresolved,0
PYDIFLUMETOFEN,Mycorrhizal fungi,0.0022093,0.0016266,,,,,CAS unresolved,unresolved,0
PYDIFLUMETOFEN,Soil bacteria & protozoa,0.0022093,0.0016266,,,,,CAS unresolved,unresolved,0
BIFENAZATE,Earthworms & potworms,0.0021611,0.0011764,0.0,0.0,0.0,0.0,No record,dtxsid,1
BIFENAZATE,Springtails & soil mites,0.0021611,0.0011764,0.0,0.0,0.0,0.0,No record,dtxsid,1
BIFENAZATE,Mycorrhizal fungi,0.0021611,0.0011764,0.0,0.0,0.0,0.0,No record,dtxsid,1
BIFENAZATE,Soil bacteria & protozoa,0.0021611,0.0011764,0.0,0.0,0.0,0.0,No record,dtxsid,1
PAECILOMYCES LILACINUS,Earthworms & potworms,0.0021275,0.0019578,,,,,CAS unresolved,unresolved,0
PAECILOMYCES LILACINUS,Springtails & soil mites,0.0021275,0.0019578,,,,,CAS unresolved,unresolved,0
PAECILOMYCES LILACINUS,Mycorrhizal fungi,0.0021275,0.0019578,,,,,CAS unresolved,unresolved,0
PAECILOMYCES LILACINUS,Soil bacteria & protozoa,0.0021275,0.0019578,,,,,CAS unresolved,unresolved,0
CYFLUMETOFEN,Earthworms & potworms,0.0021255,0.0018835,,,,,CAS unresolved,unresolved,0
CYFLUMETOFEN,Springtails & soil mites,0.0021255,0.0018835,,,,,CAS unresolved,unresolved,0
CYFLUMETOFEN,Mycorrhizal fungi,0.0021255,0.0018835,,,,,CAS unresolved,unresolved,0
CYFLUMETOFEN,Soil bacteria & protozoa,0.0021255,0.0018835,,,,,CAS unresolved,unresolved,0
ORTHOSULFAMURON,Earthworms & potworms,0.0020616,0.0010145,0.0,0.0,0.0,0.0,No record,dtxsid,1
ORTHOSULFAMURON,Springtails & soil mites,0.0020616,0.0010145,0.0,0.0,0.0,0.0,No record,dtxsid,1
ORTHOSULFAMURON,Mycorrhizal fungi,0.0020616,0.0010145,0.0,0.0,0.0,0.0,No record,dtxsid,1
ORTHOSULFAMURON,Soil bacteria & protozoa,0.0020616,0.0010145,0.0,0.0,0.0,0.0,No record,dtxsid,1
OXATHIAPIPROLIN,Earthworms & potworms,0.0020553000000000004,0.0012986,,,,,CAS unresolved,unresolved,0
OXATHIAPIPROLIN,Springtails & soil mites,0.0020553000000000004,0.0012986,,,,,CAS unresolved,unresolved,0
OXATHIAPIPROLIN,Mycorrhizal fungi,0.0020553000000000004,0.0012986,,,,,CAS unresolved,unresolved,0
OXATHIAPIPROLIN,Soil bacteria & protozoa,0.0020553000000000004,0.0012986,,,,,CAS unresolved,unresolved,0
6-BENZYLADENINE,Earthworms & potworms,0.0020337,0.0020758,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
6-BENZYLADENINE,Springtails & soil mites,0.0020337,0.0020758,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
6-BENZYLADENINE,Mycorrhizal fungi,0.0020337,0.0020758,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
6-BENZYLADENINE,Soil bacteria & protozoa,0.0020337,0.0020758,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
POLYHEDROSIS VIRUS,Earthworms & potworms,0.0019738,0.0007036999999999999,,,,,CAS unresolved,unresolved,0
POLYHEDROSIS VIRUS,Springtails & soil mites,0.0019738,0.0007036999999999999,,,,,CAS unresolved,unresolved,0
POLYHEDROSIS VIRUS,Mycorrhizal fungi,0.0019738,0.0007036999999999999,,,,,CAS unresolved,unresolved,0
POLYHEDROSIS VIRUS,Soil bacteria & protozoa,0.0019738,0.0007036999999999999,,,,,CAS unresolved,unresolved,0
IODOSULFURON,Earthworms & potworms,0.001308,0.0003298,0.0,0.0,0.0,0.0,No record,dtxsid,1
IODOSULFURON,Springtails & soil mites,0.001308,0.0003298,0.0,0.0,0.0,0.0,No record,dtxsid,1
IODOSULFURON,Mycorrhizal fungi,0.001308,0.0003298,0.0,0.0,0.0,0.0,No record,dtxsid,1
IODOSULFURON,Soil bacteria & protozoa,0.001308,0.0003298,0.0,0.0,0.0,0.0,No record,dtxsid,1
POLYOXORIM,Earthworms & potworms,0.0011724,0.0010425999999999999,0.0,0.0,0.0,0.0,No record,dtxsid,1
POLYOXORIM,Springtails & soil mites,0.0011724,0.0010425999999999999,0.0,0.0,0.0,0.0,No record,dtxsid,1
POLYOXORIM,Mycorrhizal fungi,0.0011724,0.0010425999999999999,0.0,0.0,0.0,0.0,No record,dtxsid,1
POLYOXORIM,Soil bacteria & protozoa,0.0011724,0.0010425999999999999,0.0,0.0,0.0,0.0,No record,dtxsid,1
ISOXABEN,Earthworms & potworms,0.0011294,0.00029360000000000003,1.0,2.0,0.0,4.0,No record,dtxsid,1
ISOXABEN,Springtails & soil mites,0.0011294,0.00029360000000000003,0.0,0.0,0.0,0.0,No record,dtxsid,1
ISOXABEN,Mycorrhizal fungi,0.0011294,0.00029360000000000003,0.0,0.0,0.0,0.0,No record,dtxsid,1
ISOXABEN,Soil bacteria & protozoa,0.0011294,0.00029360000000000003,0.0,0.0,0.0,0.0,No record,dtxsid,1
CYFLUFENAMID,Earthworms & potworms,0.0010912,0.0009179,0.0,0.0,0.0,0.0,No record,dtxsid,1
CYFLUFENAMID,Springtails & soil mites,0.0010912,0.0009179,0.0,0.0,0.0,0.0,No record,dtxsid,1
CYFLUFENAMID,Mycorrhizal fungi,0.0010912,0.0009179,0.0,0.0,0.0,0.0,No record,dtxsid,1
CYFLUFENAMID,Soil bacteria & protozoa,0.0010912,0.0009179,0.0,0.0,0.0,0.0,No record,dtxsid,1
KASUGAMYCIN,Earthworms & potworms,0.0010641,0.000904,,,,,CAS unresolved,unresolved,0
KASUGAMYCIN,Springtails & soil mites,0.0010641,0.000904,,,,,CAS unresolved,unresolved,0
KASUGAMYCIN,Mycorrhizal fungi,0.0010641,0.000904,,,,,CAS unresolved,unresolved,0
KASUGAMYCIN,Soil bacteria & protozoa,0.0010641,0.000904,,,,,CAS unresolved,unresolved,0
TRIFLOXYSULFURON,Earthworms & potworms,0.0009957,0.00014069999999999998,,,,,CAS unresolved,unresolved,0
TRIFLOXYSULFURON,Springtails & soil mites,0.0009957,0.00014069999999999998,,,,,CAS unresolved,unresolved,0
TRIFLOXYSULFURON,Mycorrhizal fungi,0.0009957,0.00014069999999999998,,,,,CAS unresolved,unresolved,0
TRIFLOXYSULFURON,Soil bacteria & protozoa,0.0009957,0.00014069999999999998,,,,,CAS unresolved,unresolved,0
CYTOKININ,Earthworms & potworms,0.0008428999999999999,0.0005202999999999999,0.0,0.0,0.0,0.0,No record,dtxsid,1
CYTOKININ,Springtails & soil mites,0.0008428999999999999,0.0005202999999999999,0.0,0.0,0.0,0.0,No record,dtxsid,1
CYTOKININ,Mycorrhizal fungi,0.0008428999999999999,0.0005202999999999999,0.0,0.0,0.0,0.0,No record,dtxsid,1
CYTOKININ,Soil bacteria & protozoa,0.0008428999999999999,0.0005202999999999999,0.0,0.0,0.0,0.0,No record,dtxsid,1
METRAFENONE,Earthworms & potworms,0.000803,0.0006524,0.0,0.0,0.0,0.0,No record,dtxsid,1
METRAFENONE,Springtails & soil mites,0.000803,0.0006524,0.0,0.0,0.0,0.0,No record,dtxsid,1
METRAFENONE,Mycorrhizal fungi,0.000803,0.0006524,0.0,0.0,0.0,0.0,No record,dtxsid,1
METRAFENONE,Soil bacteria & protozoa,0.000803,0.0006524,0.0,0.0,0.0,0.0,No record,dtxsid,1
IMAZAMETHABENZ,Earthworms & potworms,0.0007654,4.4e-05,,,,,CAS unresolved,unresolved,0
IMAZAMETHABENZ,Springtails & soil mites,0.0007654,4.4e-05,,,,,CAS unresolved,unresolved,0
IMAZAMETHABENZ,Mycorrhizal fungi,0.0007654,4.4e-05,,,,,CAS unresolved,unresolved,0
IMAZAMETHABENZ,Soil bacteria & protozoa,0.0007654,4.4e-05,,,,,CAS unresolved,unresolved,0
IBA,Earthworms & potworms,0.0005562000000000001,6.92e-05,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
IBA,Springtails & soil mites,0.0005562000000000001,6.92e-05,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
IBA,Mycorrhizal fungi,0.0005562000000000001,6.92e-05,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
IBA,Soil bacteria & protozoa,0.0005562000000000001,6.92e-05,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(2),3
ACIBENZOLAR,Earthworms & potworms,0.0005472000000000001,0.0004671,,,,,CAS unresolved,unresolved,0
ACIBENZOLAR,Springtails & soil mites,0.0005472000000000001,0.0004671,,,,,CAS unresolved,unresolved,0
ACIBENZOLAR,Mycorrhizal fungi,0.0005472000000000001,0.0004671,,,,,CAS unresolved,unresolved,0
ACIBENZOLAR,Soil bacteria & protozoa,0.0005472000000000001,0.0004671,,,,,CAS unresolved,unresolved,0
PYRETHRINS,Earthworms & potworms,0.0005399000000000001,0.000492,0.0,0.0,0.0,0.0,No record,dtxsid,1
PYRETHRINS,Springtails & soil mites,0.0005399000000000001,0.000492,1.0,2.0,0.0,2.0,No record,dtxsid,1
PYRETHRINS,Mycorrhizal fungi,0.0005399000000000001,0.000492,0.0,0.0,0.0,0.0,No record,dtxsid,1
PYRETHRINS,Soil bacteria & protozoa,0.0005399000000000001,0.000492,0.0,0.0,0.0,0.0,No record,dtxsid,1
MYROTHECIUM VERRUCARIA,Earthworms & potworms,0.0005287,0.0005287,,,,,CAS unresolved,unresolved,0
MYROTHECIUM VERRUCARIA,Springtails & soil mites,0.0005287,0.0005287,,,,,CAS unresolved,unresolved,0
MYROTHECIUM VERRUCARIA,Mycorrhizal fungi,0.0005287,0.0005287,,,,,CAS unresolved,unresolved,0
MYROTHECIUM VERRUCARIA,Soil bacteria & protozoa,0.0005287,0.0005287,,,,,CAS unresolved,unresolved,0
CRYOLITE,Earthworms & potworms,0.00036760000000000004,0.00036760000000000004,0.0,0.0,0.0,0.0,No record,dtxsid,1
CRYOLITE,Springtails & soil mites,0.00036760000000000004,0.00036760000000000004,0.0,0.0,0.0,0.0,No record,dtxsid,1
CRYOLITE,Mycorrhizal fungi,0.00036760000000000004,0.00036760000000000004,0.0,0.0,0.0,0.0,No record,dtxsid,1
CRYOLITE,Soil bacteria & protozoa,0.00036760000000000004,0.00036760000000000004,0.0,0.0,0.0,0.0,No record,dtxsid,1
AZADIRACHTIN,Earthworms & potworms,0.00035810000000000003,0.0003101,1.0,2.0,0.0,4.0,No record,dtxsid,1
AZADIRACHTIN,Springtails & soil mites,0.00035810000000000003,0.0003101,1.0,2.0,0.0,4.0,No record,dtxsid,1
AZADIRACHTIN,Mycorrhizal fungi,0.00035810000000000003,0.0003101,0.0,0.0,0.0,0.0,No record,dtxsid,1
AZADIRACHTIN,Soil bacteria & protozoa,0.00035810000000000003,0.0003101,0.0,0.0,0.0,0.0,No record,dtxsid,1
CYCLANILIPROLE,Earthworms & potworms,0.0003041,0.0002835,,,,,CAS unresolved,unresolved,0
CYCLANILIPROLE,Springtails & soil mites,0.0003041,0.0002835,,,,,CAS unresolved,unresolved,0
CYCLANILIPROLE,Mycorrhizal fungi,0.0003041,0.0002835,,,,,CAS unresolved,unresolved,0
CYCLANILIPROLE,Soil bacteria & protozoa,0.0003041,0.0002835,,,,,CAS unresolved,unresolved,0
BACILLUS PUMILIS,Earthworms & potworms,0.000252,0.0001179,,,,,CAS unresolved,unresolved,0
BACILLUS PUMILIS,Springtails & soil mites,0.000252,0.0001179,,,,,CAS unresolved,unresolved,0
BACILLUS PUMILIS,Mycorrhizal fungi,0.000252,0.0001179,,,,,CAS unresolved,unresolved,0
BACILLUS PUMILIS,Soil bacteria & protozoa,0.000252,0.0001179,,,,,CAS unresolved,unresolved,0
NAPHTHYLACETAMIDE,Earthworms & potworms,0.00016759999999999998,6.65e-05,,,,,CAS unresolved,unresolved,0
NAPHTHYLACETAMIDE,Springtails & soil mites,0.00016759999999999998,6.65e-05,,,,,CAS unresolved,unresolved,0
NAPHTHYLACETAMIDE,Mycorrhizal fungi,0.00016759999999999998,6.65e-05,,,,,CAS unresolved,unresolved,0
NAPHTHYLACETAMIDE,Soil bacteria & protozoa,0.00016759999999999998,6.65e-05,,,,,CAS unresolved,unresolved,0
COPPER OCTANOATE,Earthworms & potworms,0.00016759999999999998,9.09e-05,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
COPPER OCTANOATE,Springtails & soil mites,0.00016759999999999998,9.09e-05,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
COPPER OCTANOATE,Mycorrhizal fungi,0.00016759999999999998,9.09e-05,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
COPPER OCTANOATE,Soil bacteria & protozoa,0.00016759999999999998,9.09e-05,0.0,0.0,0.0,0.0,No record,dtxsid+name_family(1),2
THIACLOPRID,Earthworms & potworms,0.000164,0.00010659999999999999,8.0,22.0,3.0,3.0,"Lab, in soil, chronic (>14 d)",dtxsid,1
THIACLOPRID,Springtails & soil mites,0.000164,0.00010659999999999999,6.0,11.0,3.0,3.0,"Lab, in soil, chronic (>14 d)",dtxsid,1
THIACLOPRID,Mycorrhizal fungi,0.000164,0.00010659999999999999,0.0,0.0,0.0,0.0,No record,dtxsid,1
THIACLOPRID,Soil bacteria & protozoa,0.000164,0.00010659999999999999,0.0,0.0,0.0,0.0,No record,dtxsid,1
TRIFLUSULFURON,Earthworms & potworms,0.0001628,0.0001436,,,,,CAS unresolved,unresolved,0
TRIFLUSULFURON,Springtails & soil mites,0.0001628,0.0001436,,,,,CAS unresolved,unresolved,0
TRIFLUSULFURON,Mycorrhizal fungi,0.0001628,0.0001436,,,,,CAS unresolved,unresolved,0
TRIFLUSULFURON,Soil bacteria & protozoa,0.0001628,0.0001436,,,,,CAS unresolved,unresolved,0
1-METHYL CYCLOPROPENE,Earthworms & potworms,0.00015240000000000002,0.0001138,,,,,CAS unresolved,unresolved,0
1-METHYL CYCLOPROPENE,Springtails & soil mites,0.00015240000000000002,0.0001138,,,,,CAS unresolved,unresolved,0
1-METHYL CYCLOPROPENE,Mycorrhizal fungi,0.00015240000000000002,0.0001138,,,,,CAS unresolved,unresolved,0
1-METHYL CYCLOPROPENE,Soil bacteria & protozoa,0.00015240000000000002,0.0001138,,,,,CAS unresolved,unresolved,0
ASPERGILLUS FLAVUS,Earthworms & potworms,0.0001374,2.3100000000000002e-05,,,,,CAS unresolved,unresolved,0
ASPERGILLUS FLAVUS,Springtails & soil mites,0.0001374,2.3100000000000002e-05,,,,,CAS unresolved,unresolved,0
ASPERGILLUS FLAVUS,Mycorrhizal fungi,0.0001374,2.3100000000000002e-05,,,,,CAS unresolved,unresolved,0
ASPERGILLUS FLAVUS,Soil bacteria & protozoa,0.0001374,2.3100000000000002e-05,,,,,CAS unresolved,unresolved,0
POTASSIUM OLEATE,Earthworms & potworms,7.27e-05,7.27e-05,0.0,0.0,0.0,0.0,No record,dtxsid,1
